,gene,direction,valence
6411,Tubb4b,DOWN,-0.5209274824599899
3771,Mtx1,DOWN,-0.5209930794390532
2194,Fam92a,DOWN,-0.52165350606253
463,Akap1,DOWN,-0.5218889948953063
899,Bet1l,DOWN,-0.5225390117692545
4249,Pcgf6,DOWN,-0.522709706627921
122,2310022A10Rik,DOWN,-0.5229825188668046
178,3110056O03Rik,DOWN,-0.5231150035551801
196,4930471M23Rik,DOWN,-0.5232375041176999
5255,Samm50,DOWN,-0.5233135280001743
6427,Twsg1,DOWN,-0.5234284795025689
2390,Gadd45gip1,DOWN,-0.5234752158455283
5462,Slc16a2,DOWN,-0.5235672305600114
847,Bag6,DOWN,-0.523652713388273
3475,Mark3,DOWN,-0.5242690554316032
6333,Trip10,DOWN,-0.5243621191855635
1063,Ccdc115,DOWN,-0.5244467173938786
1,2-Mar,DOWN,-0.5245631995486566
133,2400001E08Rik,DOWN,-0.5248759227417946
4148,Oxa1l,DOWN,-0.5249018340300377
1208,Cdkn1a,DOWN,-0.5250585319430859
3744,Mtbp,DOWN,-0.5253867867293748
3711,Mrps18a,DOWN,-0.5255295357251181
2630,Gsk3a,DOWN,-0.5256878021183274
5939,Tbc1d24,DOWN,-0.5257083193985711
2298,Fiz1,DOWN,-0.5257830895069205
5583,Slx1b,DOWN,-0.5258445341189062
1427,Cox6a1,DOWN,-0.5264932814184993
3352,Lsm6,DOWN,-0.5276508455551252
6498,Ube2v1,DOWN,-0.5278541769868512
6904,Zfp706,DOWN,-0.5278825172695255
4987,Rcn2,DOWN,-0.5295408046195579
1875,Dynll2,DOWN,-0.5296343786793706
5011,Rftn1,DOWN,-0.5296670736738481
1923,Efemp2,DOWN,-0.5300051989782713
1845,Dpy30,DOWN,-0.5301280175962418
777,Atp5d,DOWN,-0.5302608089960595
4935,Rbm10,DOWN,-0.5304423075682715
4531,Pola2,DOWN,-0.5306187658333107
3879,Ndufa5,DOWN,-0.5308689474910017
2198,Fancc,DOWN,-0.5309171538355408
1266,Chmp7,DOWN,-0.5312239375733899
4867,Rad52,DOWN,-0.5313037657518986
4830,Qtrtd1,DOWN,-0.5315220224019495
889,Bckdk,DOWN,-0.5319360749861282
2635,Gss,DOWN,-0.5320163239141013
810,AU021092,DOWN,-0.5321277190564254
6982,Zswim5,DOWN,-0.5321315776191494
5392,Sgsm3,DOWN,-0.5323171025219875
6542,Ulk1,DOWN,-0.5323567230306679
597,Arf3,DOWN,-0.5328379539500868
6008,Telo2,DOWN,-0.5341055114635476
5187,Rps6ka2,DOWN,-0.5341703080815281
4194,Parl,DOWN,-0.5343910138606697
1192,Cdipt,DOWN,-0.5347111326191846
6970,Znrf1,DOWN,-0.5348303924884962
7,2-Sep,DOWN,-0.5349420555353173
2267,Fem1a,DOWN,-0.5354107382797941
1661,Dctn1,DOWN,-0.5358275344323915
6972,Znrf1,DOWN,-0.535982060824797
6077,Tipin,DOWN,-0.5361194047269662
2153,Fam136a,DOWN,-0.5363439377422833
3359,Ltbp3,DOWN,-0.536529606337901
2467,Glo1,DOWN,-0.537030004662012
2665,Gucy1b3,DOWN,-0.5372926677451004
1557,Cwf19l1,DOWN,-0.5377513312386669
953,Btf3l4,DOWN,-0.5380837570749177
3898,Ndufs8,DOWN,-0.5381582669405015
54,1110067D22Rik,DOWN,-0.538230091168736
313,Abhd4,DOWN,-0.538273298733833
3350,Lsm3,DOWN,-0.5383590444524926
373,Adal,DOWN,-0.5385298669834919
762,Atp13a2,DOWN,-0.5388118086104723
4057,Nsmce4a,DOWN,-0.5389717841696491
814,Axin1,DOWN,-0.5390670835020892
2394,Galns,DOWN,-0.5392926438050661
842,Bace1,DOWN,-0.5394399233875266
3668,Mprip,DOWN,-0.5394881197523899
978,C230096C10Rik,DOWN,-0.5396179143092471
4712,Psma4,DOWN,-0.539915421985498
3460,Mapk1ip1l,DOWN,-0.540447078368553
2556,Got2,DOWN,-0.5405547245900466
4292,Pdss1,DOWN,-0.5409716889911791
3552,Mesdc2,DOWN,-0.5411730274249869
9,6-Sep,DOWN,-0.541348181758018
1740,Dhx16,DOWN,-0.5416284933496047
34,1110004E09Rik,DOWN,-0.5416441413189583
5848,Sumf2,DOWN,-0.5421332636325344
6387,Ttc27,DOWN,-0.5422121497161245
108,2210016L21Rik,DOWN,-0.5424192644163821
3130,Keap1,DOWN,-0.5428101033060618
5314,Sema3f,DOWN,-0.5431127595677502
6529,Ufd1l,DOWN,-0.5432065328292548
379,Adamts10,DOWN,-0.543471106579363
4971,Rbmxl1,DOWN,-0.543582373468057
3042,Itfg2,DOWN,-0.5439586980530388
6764,Yipf3,DOWN,-0.5446304850839052
5647,Snx11,DOWN,-0.5448721849794389
6895,Zfp653,DOWN,-0.5453808834181101
6592,Vapb,DOWN,-0.545450231594074
6301,Trappc5,DOWN,-0.545487861094101
601,Arfgap1,DOWN,-0.5455058643225069
1390,Commd7,DOWN,-0.5455973099816455
5085,Rnf181,DOWN,-0.545661082437838
1876,Dynll2,DOWN,-0.5460315428835402
1859,Dtnb,DOWN,-0.5463660541170638
228,6330409N04Rik,DOWN,-0.5465008435097134
1794,Dnajc27,DOWN,-0.5468709323596009
6841,Zfp219,DOWN,-0.5471990822152718
195,4930455C21Rik,DOWN,-0.5472038390662891
4130,Ormdl3,DOWN,-0.5473347733877445
1726,Dgcr8,DOWN,-0.5478710562549629
3469,Mapre2,DOWN,-0.5479488204910725
1922,Efemp2,DOWN,-0.5480787503429566
5613,Smpd4,DOWN,-0.5482048979633714
5832,Stx3,DOWN,-0.5484880273972986
1467,Cript,DOWN,-0.5487269346636005
5885,Tada3,DOWN,-0.5487526260375808
3471,Mapre2,DOWN,-0.5489254896603213
287,Abcb6,DOWN,-0.5491133042272871
6416,Tubgcp3,DOWN,-0.5491814935290508
306,Abhd11,DOWN,-0.5493038121964361
384,Adcy5,DOWN,-0.5501156258003709
6268,Tpd52,DOWN,-0.5505192803748943
1564,Cxcr4,DOWN,-0.5505454465922125
1330,Clstn1,DOWN,-0.5505968527403728
5336,Serhl,DOWN,-0.5507195625748049
2255,Fcgrt,DOWN,-0.551178614445472
1660,Dctn1,DOWN,-0.5512810560250887
4654,Prkcdbp,DOWN,-0.5513978197137047
6659,Wbscr16,DOWN,-0.5514642093119211
2407,Gart,DOWN,-0.5517872623558469
6519,Ubtf,DOWN,-0.5518774687051404
4861,Rabl5,DOWN,-0.5522437365261954
372,Acy1,DOWN,-0.552300892940033
3872,Ndrg2,DOWN,-0.5526291251084837
5483,Slc25a13,DOWN,-0.5533448247425916
3472,Mapre3,DOWN,-0.5536510327747511
6981,Zswim4,DOWN,-0.5536957405071635
4,8-Mar,DOWN,-0.5538352474662199
2157,Fam166a,DOWN,-0.5539639221423857
79,1700123O20Rik,DOWN,-0.5543815921235264
6319,Trim27,DOWN,-0.5544743051724544
1939,Ehmt1,DOWN,-0.5548044443124903
3020,Irf2bp1,DOWN,-0.5550941077856568
2244,Fbxw2,DOWN,-0.5551323015296938
2299,Fiz1,DOWN,-0.5551558311658632
4050,Nsdhl,DOWN,-0.5551698755574382
967,C130074G19Rik,DOWN,-0.5559847860685899
2536,Gnl3l,DOWN,-0.556383726762031
4859,Rabif,DOWN,-0.5567537008909239
5844,Sugp2,DOWN,-0.5567752602142133
6454,Tysnd1,DOWN,-0.5568972027006314
3717,Mrps28,DOWN,-0.557389716265482
6331,Triobp,DOWN,-0.5579755230861261
2674,H13,DOWN,-0.5582156768598516
1171,Cd99l2,DOWN,-0.5582441947966894
4621,Pppde1,DOWN,-0.5582820370389722
5941,Tbc1d24,DOWN,-0.5587979629262037
4679,Prpf4,DOWN,-0.5588073147759368
2466,Glipr1,DOWN,-0.5591470869282499
5013,Rfxank,DOWN,-0.5596347091841167
4826,Qpct,DOWN,-0.5597177612170777
324,Acaa1a,DOWN,-0.5598551846697367
6686,Wdr61,DOWN,-0.5599080499819649
5542,Slc39a7,DOWN,-0.5601915963356843
303,Abcg3,DOWN,-0.5602633673632588
95,1810035L17Rik,DOWN,-0.5602741425118652
6885,Zfp593,DOWN,-0.5605509886408333
2216,Fbf1,DOWN,-0.5611054620486872
5009,Rfng,DOWN,-0.5613040146014561
961,Bzrap1,DOWN,-0.5615138647625763
5970,Tcf3,DOWN,-0.5615771319764584
6043,Thap4,DOWN,-0.561716855302881
4601,Ppp1r16a,DOWN,-0.5617513903282957
208,4933431E20Rik,DOWN,-0.5620644559316076
3435,Maoa,DOWN,-0.5622603131908884
4500,Plscr3,DOWN,-0.5623250837906575
4302,Pelo,DOWN,-0.562432189917023
6274,Tpm1,DOWN,-0.5624712570967985
3799,Myl12b,DOWN,-0.5626682796675085
6305,Trappc9,DOWN,-0.5628741780521962
1185,Cdc42se1,DOWN,-0.5629906951713507
4485,Plekhg1,DOWN,-0.5631892975145224
3212,Lbh,DOWN,-0.5635553817723814
3545,Megf8,DOWN,-0.5637829674184096
570,Aph1a,DOWN,-0.5638506321493892
327,Acad9,DOWN,-0.5639465741299821
6075,Timm9,DOWN,-0.563972989734043
6174,Tmem57,DOWN,-0.5639793571282652
3252,Lin37,DOWN,-0.5641180235523888
5649,Snx12,DOWN,-0.5644203213129085
4336,Pfkm,DOWN,-0.5645224009440363
462,Ak3,DOWN,-0.5646285082459719
554,Ap2a1,DOWN,-0.5649409453348531
4742,Psmg1,DOWN,-0.5651884059288675
2519,Gnas,DOWN,-0.5652566872826262
6879,Zfp511,DOWN,-0.5653174242463305
2374,Fzr1,DOWN,-0.5659579371732879
1211,Cdkn1c,DOWN,-0.5669011904270662
2928,Igbp1,DOWN,-0.5672408612710778
6271,Tpk1,DOWN,-0.5672661176262331
792,Atp6v1f,DOWN,-0.5679668710535315
6007,Tef,DOWN,-0.5681562913360196
667,Arl6ip6,DOWN,-0.5685435827503463
600,Arfgap1,DOWN,-0.5685643580448552
3248,Limk2,DOWN,-0.5685970813748819
2803,Hmgb1,DOWN,-0.5686044189355527
2041,Enoph1,DOWN,-0.5687636399059932
1240,Cetn3,DOWN,-0.5689296628737778
1194,Cdk10,DOWN,-0.5693167399252395
6213,Tmx1,DOWN,-0.5694428347037719
4479,Pldn,DOWN,-0.569488773092149
6794,Zc3h7b,DOWN,-0.569721729880776
1292,Clasp1,DOWN,-0.5701195177591504
4943,Rbm22,DOWN,-0.5703303856523402
299,Abcd4,DOWN,-0.5703455688300602
4335,Pfkm,DOWN,-0.5709391604042412
6386,Ttc23,DOWN,-0.5709933396784027
671,Armc9,DOWN,-0.5712388856765236
78,1700094D03Rik,DOWN,-0.5714765726578535
4486,Plekhg1,DOWN,-0.5715232236599926
5101,Rnh1,DOWN,-0.5715914464550884
3697,Mrpl41,DOWN,-0.5716088070839209
3194,Lamb1,DOWN,-0.5716109905618234
2552,Gorasp1,DOWN,-0.5717108143981622
821,B230312A22Rik,DOWN,-0.5720494726745426
5238,Rwdd4a,DOWN,-0.5724702905254958
2234,Fbxo3,DOWN,-0.5729512651020982
4546,Polr2g,DOWN,-0.5729577760298329
2514,Gnai1,DOWN,-0.573156465859658
4114,Ola1,DOWN,-0.5732006793220814
3881,Ndufa7,DOWN,-0.5739198076209098
233,6430548M08Rik,DOWN,-0.5739492360594103
1890,Ecd,DOWN,-0.5739577566486392
2982,Impdh1,DOWN,-0.5740225907021645
1806,Dnmt1,DOWN,-0.5742280268841916
517,Anapc7,DOWN,-0.5742996376848155
2242,Fbxw17,DOWN,-0.5745289597345845
5418,Sidt2,DOWN,-0.5749223065319203
2685,H2-Ke2,DOWN,-0.5749800329266463
1831,Dpagt1,DOWN,-0.5752681950027888
6366,Tsen54,DOWN,-0.5754829539918529
3900,Ndufv2,DOWN,-0.5756320758561413
813,Axin1,DOWN,-0.576302758509322
555,Ap2a1,DOWN,-0.5764930969563354
1868,Dusp10,DOWN,-0.5769672912327556
3594,Midn,DOWN,-0.5777093491310098
3567,Mff,DOWN,-0.5777689633116603
6414,Tubg1,DOWN,-0.5777711144298321
6277,Tpm1,DOWN,-0.5782573840819134
4020,Nploc4,DOWN,-0.5782812239481697
4743,Psmg2,DOWN,-0.5783329754063266
2235,Fbxo31,DOWN,-0.5783658223210855
4481,Plec,DOWN,-0.578521208677189
5512,Slc2a3,DOWN,-0.5793602959168701
404,Adprhl2,DOWN,-0.5798554857302216
5633,Snrnp70,DOWN,-0.5800504084704293
4720,Psmb5,DOWN,-0.580089398997468
1785,Dnajb6,DOWN,-0.5803372576439711
3675,Mrc1,DOWN,-0.5804723690771361
1631,Dapk1,DOWN,-0.5805285667272069
3127,Kdm5b,DOWN,-0.5812532005052172
6644,Vta1,DOWN,-0.5812856502399725
5484,Slc25a13,DOWN,-0.5813504883302062
5094,Rnf40,DOWN,-0.5813687142622008
5353,Setd8,DOWN,-0.5815937721199987
1752,Dlc1,DOWN,-0.5816127368678137
93,1810031K17Rik,DOWN,-0.5816508792626535
3590,Mical1,DOWN,-0.5819442631562689
5946,Tbca,DOWN,-0.5820154227404764
1297,Cldn12,DOWN,-0.5821797329330962
198,4930506M07Rik,DOWN,-0.5823933796639312
6813,Zer1,DOWN,-0.5826608391641861
871,BC023829,DOWN,-0.5827976710829252
5137,Rpl21,DOWN,-0.5830401529037614
2706,Haus1,DOWN,-0.5833719195347946
6421,Tusc2,DOWN,-0.5833830609677453
4040,Nrbp1,DOWN,-0.5839855806379901
5723,Spsb3,DOWN,-0.5840079058342854
5507,Slc27a4,DOWN,-0.5840117714081636
674,Armcx1,DOWN,-0.5844734488064988
4265,Pddc1,DOWN,-0.5847231301486564
5961,Tcea2,DOWN,-0.5849782116998565
3000,Ints5,DOWN,-0.5855568080343203
4519,Pnkp,DOWN,-0.586025693587545
4853,Rab8a,DOWN,-0.5864452457067405
1872,Dvl2,DOWN,-0.586467543867374
3024,Irf7,DOWN,-0.5870440227880345
3828,Nagk,DOWN,-0.5871286512213286
429,Agpat3,DOWN,-0.5873499404508897
3624,Mllt1,DOWN,-0.5873777418061861
3787,Mycl1,DOWN,-0.5875676779062496
840,B9d2,DOWN,-0.5876895095059496
3440,Map2k2,DOWN,-0.587838374973254
528,Ankrd10,DOWN,-0.5879793742830252
4006,Nol6,DOWN,-0.5881320488369307
152,2610020H08Rik,DOWN,-0.5881828307713596
143,2410042D21Rik,DOWN,-0.5883268090354954
2438,Get4,DOWN,-0.5884552217893544
2036,Enah,DOWN,-0.5884998822144688
1846,Dpysl2,DOWN,-0.5890818188339629
2013,Elof1,DOWN,-0.5891788192064797
1735,Dhrs1,DOWN,-0.5892283412170546
6700,Wdr96,DOWN,-0.5893006480897837
5594,Smarca4,DOWN,-0.5896899547753999
1781,Dnajb2,DOWN,-0.5898747268725207
3347,Lsm10,DOWN,-0.5899666588475779
6835,Zfp207,DOWN,-0.5899823427047122
6434,Txndc17,DOWN,-0.589989023347806
5659,Snx32,DOWN,-0.5902297987802677
1743,Dhx35,DOWN,-0.5902830311366609
661,Arl2,DOWN,-0.590467129550104
4667,Prmt6,DOWN,-0.5907440294968455
3140,Kif1a,DOWN,-0.5909629002989851
530,Ankrd28,DOWN,-0.5910357810091234
5599,Smarcc2,DOWN,-0.5911582305981444
4429,Pik3r2,DOWN,-0.5915228101296468
5600,Smarcc2,DOWN,-0.5921761161963469
1777,Dnajb2,DOWN,-0.5928447543422726
3664,Mphosph6,DOWN,-0.5929943742368988
2767,Hirip3,DOWN,-0.593055417923606
197,4930506M07Rik,DOWN,-0.5934676098575674
2622,Grlf1,DOWN,-0.5936964544738232
5707,Spns1,DOWN,-0.5937553065050345
3466,Mapkap1,DOWN,-0.593909981441256
833,B4galnt1,DOWN,-0.5939722787093464
1491,Csnk1d,DOWN,-0.5947879523918731
2732,Hddc2,DOWN,-0.5948676365641204
1140,Cd36,DOWN,-0.5949172157774659
3669,Mprip,DOWN,-0.5949474330286781
1282,Cinp,DOWN,-0.5956410953254695
503,Ammecr1l,DOWN,-0.5956631178562193
2148,Fam131a,DOWN,-0.5958165188686261
4143,Otub2,DOWN,-0.5960925930744042
5777,Ssu72,DOWN,-0.5962365403775236
2734,Hdgfrp2,DOWN,-0.5963921337149611
4052,Nsg2,DOWN,-0.5964024397450711
4613,Ppp2r3d,DOWN,-0.596446335475385
1733,Dhodh,DOWN,-0.5965549155934389
1209,Cdkn1a,DOWN,-0.5965637674563377
1075,Ccdc34,DOWN,-0.5966461536712363
5521,Slc35a4,DOWN,-0.5967301008191032
3652,Morf4l1,DOWN,-0.5968619254540687
4758,Ptk2,DOWN,-0.5973039551178021
3676,Mrfap1,DOWN,-0.5974787985273592
4223,Pccb,DOWN,-0.5976735948749412
6344,Trnau1ap,DOWN,-0.5976886477237461
1103,Ccnd3,DOWN,-0.5983325248830202
5246,S1pr2,DOWN,-0.5987861239511442
231,6430548M08Rik,DOWN,-0.5990814505288564
5286,Scnm1,DOWN,-0.599177719445184
3337,Lrrc68,DOWN,-0.599260478214261
6617,Vipar,DOWN,-0.5992653224807677
4694,Prrc2b,DOWN,-0.5993739871751816
191,4930402H24Rik,DOWN,-0.6000226653214352
6856,Zfp354c,DOWN,-0.600066591331864
564,Ap4m1,DOWN,-0.6000798511758766
6101,Tmcc1,DOWN,-0.6003125879125445
4491,Plin3,DOWN,-0.6008267311168933
4139,Ost4,DOWN,-0.6008577806933124
1323,Cln6,DOWN,-0.6012316535337309
5842,Sufu,DOWN,-0.60125840710765
536,Ano10,DOWN,-0.6015570419983496
1280,Churc1,DOWN,-0.6020452528167464
916,Bloc1s1,DOWN,-0.6021135877589543
6531,Ufm1,DOWN,-0.6022141963377692
6766,Ykt6,DOWN,-0.6026551988620535
5244,S100a8,DOWN,-0.6029626552344565
4346,Pgk1,DOWN,-0.6031280157530363
38,1110012L19Rik,DOWN,-0.6037044527012049
380,Adamts10,DOWN,-0.6041237550140416
1808,Dnmt1,DOWN,-0.604213759456567
5209,Rrp7a,DOWN,-0.6042254200901384
4832,Rab11b,DOWN,-0.6043352081474573
5819,Stoml1,DOWN,-0.6044070903672946
4976,Rcbtb1,DOWN,-0.6046247538109644
3683,Mrpl17,DOWN,-0.60464244739996
5963,Tceal8,DOWN,-0.6047736224707881
1056,Cbx5,DOWN,-0.6048569658036606
3690,Mrpl30,DOWN,-0.6051419866275788
2101,Ewsr1,DOWN,-0.605676454781018
1738,Dhrs4,DOWN,-0.6063954961954204
1459,Crem,DOWN,-0.6064788697705783
4011,Nop16,DOWN,-0.6065198490604483
4864,Rad23a,DOWN,-0.6067805419731168
4620,Ppp5c,DOWN,-0.6068549728094399
1577,Cyfip2,DOWN,-0.6069008568992359
3739,Mta3,DOWN,-0.6071219104300988
3750,Mthfd2,DOWN,-0.60720895750375
5299,Sdr39u1,DOWN,-0.607301971777221
3773,Mtx2,DOWN,-0.6073181279260241
1886,E2f6,DOWN,-0.6074681699506371
4213,Patz1,DOWN,-0.6075123648991186
870,BC022687,DOWN,-0.6076577428847747
3246,Limk1,DOWN,-0.6078246956354061
4306,Per2,DOWN,-0.6080032155461434
5759,Srsf7,DOWN,-0.6081580117123839
444,Ahsa1,DOWN,-0.6084308147733691
4693,Prrc2b,DOWN,-0.6087905301553599
826,B3gat3,DOWN,-0.6088499814697726
1898,Ecsit,DOWN,-0.6090673069410077
603,Arfgap1,DOWN,-0.6093946520547895
5593,Smarca4,DOWN,-0.6094565560380013
3098,Kat5,DOWN,-0.6099540599524453
147,2610002J02Rik,DOWN,-0.6103714645826452
5100,Rnh1,DOWN,-0.610795025079284
5812,Stk35,DOWN,-0.6109675311660832
1492,Csnk1d,DOWN,-0.6110303743989989
5233,Rusc1,DOWN,-0.6110424065160031
2600,Gprc5c,DOWN,-0.6110802273035094
2770,Hist2h2be,DOWN,-0.6114415980661713
3525,Med20,DOWN,-0.6116138133679286
1690,Ddx17,DOWN,-0.6117002575193895
1681,Ddhd1,DOWN,-0.6117009523371718
3712,Mrps18c,DOWN,-0.6121683424929084
4321,Pfdn4,DOWN,-0.6125508720546452
5933,Tbc1d16,DOWN,-0.6133938882134229
453,Aida,DOWN,-0.6134209862588407
2935,Igfbp5,DOWN,-0.613462255444823
142,2410022L05Rik,DOWN,-0.6136359794515348
5236,Rusc2,DOWN,-0.6138400162320816
5064,Rnaseh2b,DOWN,-0.6140086027991115
2170,Fam32a,DOWN,-0.614277128191005
1877,Dynll2,DOWN,-0.6144200568156375
5325,Sepn1,DOWN,-0.6144216247426544
2024,Eml1,DOWN,-0.6144686577153068
3401,Mad1l1,DOWN,-0.6145529243288564
6070,Timm44,DOWN,-0.6150887423839663
3720,Mrps7,DOWN,-0.6156740153422704
6555,Uqcrq,DOWN,-0.6158481039738702
5997,Tdp1,DOWN,-0.6159878394112273
2067,Ercc1,DOWN,-0.6160226453171427
5732,Sra1,DOWN,-0.6160919176135577
6558,Urod,DOWN,-0.6161205388682673
5,2-Sep,DOWN,-0.616129333978161
3224,Lepre1,DOWN,-0.6163262881636097
2025,Eml1,DOWN,-0.6164253930923017
848,Baiap2,DOWN,-0.6164739219175723
2701,Hacl1,DOWN,-0.6166318270556821
1603,D10Wsu102e,DOWN,-0.6166387243118818
3531,Med29,DOWN,-0.6168835125144723
6074,Timm9,DOWN,-0.6170913721684772
6959,Zmym3,DOWN,-0.6173043191810932
3775,Mum1,DOWN,-0.6176961357089978
4449,Pitpnm1,DOWN,-0.617924008111309
3581,Mgat4b,DOWN,-0.6182392064855793
251,9430015G10Rik,DOWN,-0.6182793179679917
2557,Gpaa1,DOWN,-0.6185866707328121
1407,Cops7a,DOWN,-0.6186260356689712
222,5730494M16Rik,DOWN,-0.6190682282830038
6114,Tmem106c,DOWN,-0.6190737307296617
3741,Mtap4,DOWN,-0.6190825644906041
4690,Prr5l,DOWN,-0.6191034699987392
831,B4galnt1,DOWN,-0.6191435843061434
744,Atf6b,DOWN,-0.619331560563822
289,Abcb8,DOWN,-0.6193865820650946
2211,Fastk,DOWN,-0.6193870948359139
4467,Plcb1,DOWN,-0.6194490572958349
5835,Stxbp1,DOWN,-0.6194957846172863
3358,Lsr,DOWN,-0.6195272113050245
5851,Supt4h1,DOWN,-0.6195688826269715
1675,Dcxr,DOWN,-0.6197279328210957
4599,Ppp1r13b,DOWN,-0.6202931262471333
5890,Taf5l,DOWN,-0.6203591315136995
1942,Ehmt1,DOWN,-0.6211286350335976
1336,Cmas,DOWN,-0.6211508146514598
232,6430548M08Rik,DOWN,-0.6212447388276492
1172,Cd99l2,DOWN,-0.621255405514142
2941,Ikbkap,DOWN,-0.6213241165570612
4515,Pmpcb,DOWN,-0.6217213834771296
4319,Pfdn2,DOWN,-0.6219098737307742
1502,Cstf2,DOWN,-0.6219524646741466
6636,Vps45,DOWN,-0.62212881896855
5823,Stradb,DOWN,-0.6221485425408646
308,Abhd11,DOWN,-0.622247079556307
5585,Smad4,DOWN,-0.6222681797597462
2219,Fbln5,DOWN,-0.6225500568116236
6394,Ttc5,DOWN,-0.6227516317769427
3716,Mrps27,DOWN,-0.6228795289888098
5297,Sdhd,DOWN,-0.6230478390920373
5014,Rfxank,DOWN,-0.6233803895587902
3645,Mocs2,DOWN,-0.6234155203085271
6815,Zfand2b,DOWN,-0.6234488061376512
4996,Reep2,DOWN,-0.6235396942015721
6137,Tmem167,DOWN,-0.6235666561293682
4454,Pkd1l3,DOWN,-0.623654414497044
1283,Cinp,DOWN,-0.6238531117985721
5539,Slc39a3,DOWN,-0.6238567961403044
307,Abhd11,DOWN,-0.6239935532152534
1040,Casp2,DOWN,-0.6241449155102641
4901,Rapgef3,DOWN,-0.6241887876562312
2990,Inpp5a,DOWN,-0.6242109745358508
6963,Zmym3,DOWN,-0.6242593819451541
88,1810020D17Rik,DOWN,-0.6243983545039663
4137,Osgep,DOWN,-0.6247977835955421
571,Aph1a,DOWN,-0.625158034544435
3639,Mnat1,DOWN,-0.6251912847476773
3530,Med28,DOWN,-0.6252762353708573
3849,Nat10,DOWN,-0.6253527124571976
2655,Gtf2ird1,DOWN,-0.6255310799319329
3522,Med16,DOWN,-0.6255570884153664
6613,Vezt,DOWN,-0.6256157664091528
5121,Rpap3,DOWN,-0.6261578049707534
3510,Mdm1,DOWN,-0.6263157199559172
6631,Vps37b,DOWN,-0.626387285242822
3873,Ndrg2,DOWN,-0.6269474469917828
666,Arl4d,DOWN,-0.6270269196370096
2411,Gas7,DOWN,-0.6270748183370729
4844,Rab34,DOWN,-0.6271998284979526
6960,Zmym3,DOWN,-0.6273691706799136
5592,Smarca4,DOWN,-0.6274604387391917
2830,Hnrnpd,DOWN,-0.6275921032813704
2833,Hnrnpd,DOWN,-0.6280018539590949
6872,Zfp444,DOWN,-0.6280343196194603
2763,Hif1an,DOWN,-0.6280711639016274
5757,Srsf4,DOWN,-0.6281823438133585
1186,Cdc42se1,DOWN,-0.6284335908250633
2672,H13,DOWN,-0.6286475552147144
1555,Cwc15,DOWN,-0.6291044714142815
5805,Stk11,DOWN,-0.6291368772170075
5356,Sf3a3,DOWN,-0.6293789740789026
3615,Mkrn1,DOWN,-0.6295230305990797
5279,Sccpdh,DOWN,-0.630064296908528
1850,Drg1,DOWN,-0.6306286833640199
1706,Deaf1,DOWN,-0.6307789094400164
2165,Fam188b,DOWN,-0.6309425872049704
3100,Kat5,DOWN,-0.6310674861548535
1632,Dapk1,DOWN,-0.6313399118569062
3036,Isg20l2,DOWN,-0.631432973773621
4012,Nosip,DOWN,-0.6317708537958964
6273,Tpm1,DOWN,-0.631904571048484
825,B3galtl,DOWN,-0.6322228632730337
4576,Ppapdc1b,DOWN,-0.6327847228657548
3939,Nfia,DOWN,-0.6329582191661293
2905,Idh3b,DOWN,-0.6331632944371853
4180,Pak4,DOWN,-0.6333379559314317
4551,Polr3d,DOWN,-0.6336198083353907
2636,Gstcd,DOWN,-0.6337155565693191
3967,Nhp2,DOWN,-0.633797225575523
4552,Polr3d,DOWN,-0.6340229006361572
6257,Topbp1,DOWN,-0.6345809866825527
2285,Fgfrl1,DOWN,-0.6346471365897641
4214,Patz1,DOWN,-0.6347520000034762
6681,Wdr55,DOWN,-0.6348583358707138
638,Arhgap44,DOWN,-0.6348681524170916
1857,Dtnb,DOWN,-0.635161903303755
6626,Vps25,DOWN,-0.635162771700228
2711,Haus8,DOWN,-0.6351687204347489
2471,Glrx2,DOWN,-0.6351712574180063
3882,Ndufa8,DOWN,-0.635437132802258
1784,Dnajb5,DOWN,-0.6354925594554409
808,Atxn7l3,DOWN,-0.6356017387542099
2555,Gosr2,DOWN,-0.6357153401858245
1102,Ccnd3,DOWN,-0.6357536466562487
1805,Dnmt1,DOWN,-0.6363976887322613
1998,Elac2,DOWN,-0.6364224057317378
6903,Zfp704,DOWN,-0.6368482208537393
1941,Ehmt1,DOWN,-0.6370772626080033
3646,Mocs2,DOWN,-0.6371068960952065
6616,Vipar,DOWN,-0.6378524130884339
252,9430015G10Rik,DOWN,-0.6387082459947284
1032,Carkd,DOWN,-0.6389963972399524
5852,Supv3l1,DOWN,-0.6390081734507804
6115,Tmem106c,DOWN,-0.6390119585791652
3779,Mxd4,DOWN,-0.6391272067404726
527,Ankra2,DOWN,-0.6391398254408862
4385,Phldb1,DOWN,-0.6393716613075971
4875,Rai14,DOWN,-0.6398730873660152
4940,Rbm18,DOWN,-0.6404913285371169
1310,Clec4n,DOWN,-0.6405801186860284
1650,Dcaf4,DOWN,-0.6407330038143079
2575,Gpn2,DOWN,-0.6407595445841232
6723,Wrap53,DOWN,-0.640850785079615
622,Arhgap19,DOWN,-0.6409444660092533
4415,Pik3c2b,DOWN,-0.6413263852171373
6117,Tmem11,DOWN,-0.6414768704654986
5333,Serbp1,DOWN,-0.6415238887814186
5235,Rusc2,DOWN,-0.6420817984145034
2652,Gtf2h3,DOWN,-0.6422518039424591
42,1110021J02Rik,DOWN,-0.6422725425628256
5598,Smarcc1,DOWN,-0.6423578895689297
